timestamp,event_id,user_id,user_name,event_type,ip_address,device_id,success,failure_reason,geo_country,user_agent,flag,notes
2024-11-14 14:27:50,EVT-001556,user_6727,UNKNOWN,LOGIN,36.165.249.195,UNK-3999,FALSE,INVALID_PASSWORD,RU,Medusa/2.2,BACKGROUND_BRUTE_FORCE,Background credential attack noise
2024-11-14 14:27:58,EVT-001557,user_2218,Patience Ajayi,LOGIN,24.46.238.218,MOB-9897-MN,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:29:09,EVT-001558,user_29367,UNKNOWN,LOGIN,185.220.101.42,BOT-608,FALSE,ACCOUNT_NOT_FOUND,UNKNOWN,python-requests/2.28.0,PHISHING_MASS_PROBE,Automated account enumeration from phishing infrastructure
2024-11-14 14:29:11,EVT-001559,user_8348,Oluwafunmilayo Alao,MFA_CHALLENGE,142.187.251.58,MOB-7154-BB,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:29:50,EVT-001560,user_5201,Hope Eshiett,LOGIN,198.239.144.179,MOB-4505-DD,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:29:51,EVT-001561,user_8298,UNKNOWN,LOGIN,75.144.249.210,UNK-1552,FALSE,RATE_LIMITED,CN,Hydra/9.4,BACKGROUND_BRUTE_FORCE,Background credential attack noise
2024-11-14 14:29:53,EVT-001562,user_8873,Oluwafunmilayo Alade,TOKEN_REFRESHED,198.22.196.42,MOB-2680-KL,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:29:54,EVT-001563,user_9331,Ekene Mensah,LOGIN,129.88.243.197,MOB-6940-EE,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:30:25,EVT-001564,user_8355,Ade Famurewa,LOGIN,64.119.197.73,MOB-4918-EE,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:30:47,EVT-001565,user_2320,Blessing Inyang,LOGIN,24.164.3.180,MOB-1519-BB,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:30:58,EVT-001566,user_2785,Femi Olawale,LOGIN,207.247.198.54,MOB-3693-XY,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:31:42,EVT-001567,user_8430,Onyeka Chukwurah,LOGIN,207.171.66.96,MOB-2557-FF,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:31:57,EVT-001568,user_5708,Ade Osei,SESSION_REFRESH,70.114.43.178,MOB-2480-ZZ,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:32:22,EVT-001569,user_3116,Chinyere Famurewa,PHISHING_LINK_CLICKED,194.165.16.11,MOB-4770-KL,TRUE,,NG,Firefox/119.0 Windows,PHISHING_CAMPAIGN_NOV14,User clicked link from reyts-account-alert.net
2024-11-14 14:32:28,EVT-001570,user_7708,Adanna Gbenle,LOGOUT,70.116.120.175,MOB-2208-CC,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:32:31,EVT-001571,user_5945,Yemi Ajayi,LOGOUT,70.96.171.232,MOB-2529-FF,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:32:46,EVT-001572,user_7947,Maryam Ihedioha,LOGOUT,207.111.29.73,MOB-8242-ZZ,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:33:42,EVT-001573,user_6881,Abdullahi Ajibola,LOGOUT,174.71.3.145,MOB-5837-AA,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:33:54,EVT-001574,user_7049,Bello Fasola,LOGIN,24.79.94.231,MOB-3426-ZZ,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:33:59,EVT-001575,user_4902,Ebuka Eweka,SESSION_REFRESH,198.24.12.236,MOB-1981-CC,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:34:47,EVT-001576,user_5033,Bello Ifeanyi,LOGIN,174.169.150.145,MOB-1651-MN,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:34:51,EVT-001577,user_6900,Tunde Ezeanowi,SESSION_REFRESH,198.198.27.229,MOB-3734-FF,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:35:04,EVT-001578,user_70218,UNKNOWN,LOGIN,77.91.85.97,BOT-599,FALSE,ACCOUNT_NOT_FOUND,UNKNOWN,python-requests/2.28.0,PHISHING_MASS_PROBE,Automated account enumeration from phishing infrastructure
2024-11-14 14:36:06,EVT-001579,user_9796,James Ilori,TOKEN_REFRESHED,207.43.166.157,MOB-2392-BB,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:36:13,EVT-001580,user_20047,UNKNOWN,LOGIN,45.142.212.100,BOT-879,FALSE,ACCOUNT_NOT_FOUND,UNKNOWN,python-requests/2.28.0,PHISHING_MASS_PROBE,Automated account enumeration from phishing infrastructure
2024-11-14 14:37:35,EVT-001581,user_4621,Kenenna Alade,LOGOUT,70.30.213.241,MOB-7408-XY,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:37:43,EVT-001582,user_5945,Yemi Ajayi,LOGIN,142.14.102.161,MOB-2529-FF,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:37:52,EVT-001583,user_9899,Chinyere Chukwuemeka,PASSWORD_CHANGE,70.89.237.114,MOB-6654-CC,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:38:07,EVT-001584,user_1550,Kenenna Ifeanyi,LOGIN,24.36.129.75,MOB-1797-DD,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:38:19,EVT-001585,user_5051,Seun Mensah,LOGIN,64.172.30.145,MOB-3496-DD,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:38:58,EVT-001586,user_9099,Onyeka Adewumi,LOGIN,174.57.46.206,MOB-3417-AA,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:39:10,EVT-001587,user_4949,Bilkisu Ilori,LOGIN,207.240.82.34,MOB-2163-KL,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:40:06,EVT-001588,user_2210,Somto Akinwunmi,LOGIN,198.117.217.78,MOB-5901-ZZ,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:40:19,EVT-001589,user_8793,Hauwa Inyang,LOGOUT,70.167.147.60,MOB-4267-EE,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:40:29,EVT-001590,user_9317,Elijah Fasanya,MFA_CHALLENGE,142.153.97.40,MOB-9626-AA,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:40:30,EVT-001591,user_8793,Hauwa Inyang,PASSWORD_CHANGE,70.167.147.60,MOB-4267-EE,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:40:31,EVT-001592,user_7108,Chidi Fagunwa,LOGOUT,24.245.103.18,MOB-1862-CC,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:40:33,EVT-001593,user_2298,Afolabi Adeyinka,SESSION_REFRESH,129.78.32.13,MOB-4533-CC,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:40:35,EVT-001594,user_8541,Ifeoma Akinbiyi,LOGIN,129.103.85.72,MOB-4728-DD,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:40:43,EVT-001595,user_8245,Olu Lawal,LOGOUT,64.90.105.86,MOB-8141-XY,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:40:49,EVT-001596,user_9099,Onyeka Adewumi,MFA_CHALLENGE,174.57.46.206,MOB-3417-AA,FALSE,OTP_EXPIRED,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:40:52,EVT-001597,user_1710,UNKNOWN,LOGIN,104.188.94.176,UNK-8808,FALSE,INVALID_PASSWORD,RU,Medusa/2.2,BACKGROUND_BRUTE_FORCE,Background credential attack noise
2024-11-14 14:41:06,EVT-001598,user_4674,Morenike Olawale,LOGIN,70.196.72.147,MOB-6736-KL,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:41:09,EVT-001599,user_1349,Uche Akinwale,LOGIN,129.151.56.209,MOB-4990-CC,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:41:13,EVT-001600,user_7108,Chidi Fagunwa,LOGIN,24.245.103.18,MOB-1862-CC,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:41:21,EVT-001601,user_62312,UNKNOWN,LOGIN,194.165.16.11,BOT-489,FALSE,ACCOUNT_NOT_FOUND,UNKNOWN,python-requests/2.28.0,PHISHING_MASS_PROBE,Automated account enumeration from phishing infrastructure
2024-11-14 14:41:30,EVT-001602,user_1485,Faith Agboola,LOGIN,207.142.241.97,MOB-8381-XY,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:42:17,EVT-001603,user_93228,UNKNOWN,LOGIN,195.123.246.138,BOT-717,FALSE,ACCOUNT_NOT_FOUND,UNKNOWN,python-requests/2.28.0,PHISHING_MASS_PROBE,Automated account enumeration from phishing infrastructure
2024-11-14 14:42:37,EVT-001604,user_6585,Yemi Alade,LOGOUT,70.227.14.40,MOB-6105-FF,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:43:13,EVT-001605,user_1732,Rebecca Jones,LOGIN,70.174.205.43,MOB-2885-AA,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:43:18,EVT-001606,user_8438,Bola Ita,LOGOUT,129.109.30.140,MOB-4824-EE,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:43:22,EVT-001607,user_1125,Dayo Akande,TOKEN_REFRESHED,64.192.111.45,MOB-4460-CC,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:43:31,EVT-001608,user_4328,UNKNOWN,LOGIN,130.199.209.152,UNK-1458,FALSE,RATE_LIMITED,RU,Hydra/9.4,BACKGROUND_BRUTE_FORCE,Background credential attack noise
2024-11-14 14:43:48,EVT-001609,user_2312,Morenike Lawal,LOGIN,129.104.31.242,MOB-2122-MN,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:44:01,EVT-001610,user_2210,Somto Akinwunmi,TOKEN_REFRESHED,70.61.98.147,MOB-5901-ZZ,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:44:15,EVT-001611,user_6053,Rotimi Alabi,LOGIN,64.195.215.82,MOB-9401-XY,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:44:44,EVT-001612,user_7482,Oluwatobi Imeokparia,LOGIN,142.64.191.144,MOB-8517-CC,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:44:57,EVT-001613,user_4949,Bilkisu Ilori,SESSION_REFRESH,207.240.82.34,MOB-2163-KL,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:45:39,EVT-001614,user_8273,Esther Okafor,TOKEN_REFRESHED,174.81.167.72,MOB-3255-KL,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:45:57,EVT-001615,user_8080,Obi Okonkwo,LOGOUT,70.148.27.205,MOB-4232-XY,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:46:01,EVT-001616,user_5295,Bello Alao,SESSION_REFRESH,207.235.157.57,MOB-7086-BB,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:46:46,EVT-001617,user_7525,Bola Akande,LOGOUT,174.174.230.139,MOB-3661-MN,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:47:26,EVT-001618,user_8144,Tobi Falana,MFA_CHALLENGE,174.18.243.171,MOB-9821-DD,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:47:28,EVT-001619,user_7482,UNKNOWN,LOGIN,53.66.231.42,UNK-1117,FALSE,CAPTCHA_REQUIRED,IN,Medusa/2.2,BACKGROUND_BRUTE_FORCE,Background credential attack noise
2024-11-14 14:47:49,EVT-001620,user_2976,Joseph Abolaji,LOGOUT,198.252.26.214,MOB-6169-BB,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:47:57,EVT-001621,user_1832,Ife Ilori,TOKEN_REFRESHED,24.86.198.34,MOB-7939-EE,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:48:01,EVT-001622,user_4397,Aliyu Akinola,LOGIN,207.140.91.174,MOB-8837-KL,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:48:20,EVT-001623,user_1550,Kenenna Ifeanyi,TOKEN_REFRESHED,129.194.222.199,MOB-1797-DD,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:49:05,EVT-001624,user_24191,UNKNOWN,LOGIN,194.165.16.11,BOT-358,FALSE,ACCOUNT_NOT_FOUND,UNKNOWN,python-requests/2.28.0,PHISHING_MASS_PROBE,Automated account enumeration from phishing infrastructure
2024-11-14 14:49:42,EVT-001625,user_3321,Nnamdi Ekundayo,SESSION_REFRESH,64.82.18.77,MOB-4389-KL,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:49:48,EVT-001626,user_5033,Bello Ifeanyi,LOGOUT,174.169.150.145,MOB-1651-MN,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:49:56,EVT-001627,user_12655,UNKNOWN,LOGIN,91.108.4.200,BOT-266,FALSE,ACCOUNT_NOT_FOUND,UNKNOWN,python-requests/2.28.0,PHISHING_MASS_PROBE,Automated account enumeration from phishing infrastructure
2024-11-14 14:50:17,EVT-001628,user_5915,Zainab Akindayo,LOGIN,70.19.138.55,MOB-2188-AA,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:50:53,EVT-001629,user_3492,UNKNOWN,LOGIN,99.42.234.18,UNK-2770,FALSE,RATE_LIMITED,UNKNOWN,sqlmap/1.7,BACKGROUND_BRUTE_FORCE,Background credential attack noise
2024-11-14 14:50:57,EVT-001630,user_3419,Biodun Olawale,LOGIN,142.155.40.195,MOB-3399-EE,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:51:10,EVT-001631,user_7442,Hadiza Ekundayo,SESSION_REFRESH,207.13.13.73,MOB-4944-DD,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:51:18,EVT-001632,user_9540,Maryam Ikhine,LOGIN,198.86.82.229,MOB-4919-EE,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:51:23,EVT-001633,user_7337,Oluwakemi Gbadegesin,TOKEN_REFRESHED,24.68.56.11,MOB-7895-FF,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:51:44,EVT-001634,user_4621,Kenenna Alade,SESSION_REFRESH,70.30.213.241,MOB-7408-XY,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:51:54,EVT-001635,user_5055,Bimpe Nwosu,SESSION_REFRESH,129.54.208.189,MOB-8368-EE,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:51:59,EVT-001636,user_4090,Mercy Adewale,LOGIN,24.82.191.122,MOB-7274-DD,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:52:12,EVT-001637,user_5945,Yemi Ajayi,LOGIN,142.14.102.161,MOB-2529-FF,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:52:35,EVT-001638,user_9835,Moses Davis,PHISHING_LINK_CLICKED,185.220.101.42,MOB-4295-EE,TRUE,,CA,Firefox/119.0 Windows,PHISHING_CAMPAIGN_NOV14,User clicked link from reyts-support-ca.com
2024-11-14 14:53:06,EVT-001639,user_5201,Hope Eshiett,LOGOUT,198.239.144.179,MOB-4505-DD,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:53:14,EVT-001640,user_4866,Ruth Imeokparia,LOGIN,24.155.40.174,MOB-7001-FF,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:53:21,EVT-001641,user_2139,Ngozi Iorfa,TOKEN_REFRESHED,129.222.26.98,MOB-4733-EE,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:53:28,EVT-001642,user_7442,Hadiza Ekundayo,PHISHING_LINK_CLICKED,91.108.4.200,MOB-4944-DD,TRUE,,US,Firefox/119.0 Windows,PHISHING_CAMPAIGN_NOV14,User clicked link from reyts-account-alert.net
2024-11-14 14:54:22,EVT-001643,user_3937,Dele Adeleke,LOGIN,129.159.135.65,MOB-9591-CC,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:54:36,EVT-001644,user_4571,Fatima Johnson,SESSION_REFRESH,70.200.210.42,MOB-5198-FF,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:54:42,EVT-001645,user_17613,UNKNOWN,LOGIN,194.165.16.11,BOT-323,FALSE,ACCOUNT_NOT_FOUND,UNKNOWN,python-requests/2.28.0,PHISHING_MASS_PROBE,Automated account enumeration from phishing infrastructure
2024-11-14 14:55:02,EVT-001646,user_8873,Oluwafunmilayo Alade,LOGIN,198.22.196.42,MOB-2680-KL,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:55:10,EVT-001647,user_4902,Ebuka Eweka,SESSION_REFRESH,198.24.12.236,MOB-1981-CC,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:55:21,EVT-001648,user_3527,Paul Alege,LOGIN,70.2.242.79,MOB-6188-FF,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:55:55,EVT-001649,user_2698,Elijah Gboyega,LOGOUT,207.140.87.209,MOB-6447-CC,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:56:11,EVT-001650,user_4342,Nnamdi Ihedioha,LOGOUT,207.250.103.34,MOB-3353-FF,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:56:40,EVT-001651,user_1960,Sola Alao,MFA_CHALLENGE,64.40.49.76,MOB-1035-ZZ,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:56:48,EVT-001652,user_2330,Ngozi Imeokparia,LOGOUT,64.228.161.140,MOB-5336-DD,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 14:57:28,EVT-001653,user_7442,Hadiza Ekundayo,CREDENTIAL_HARVEST_DETECTED,91.108.4.200,BROWSER-UNKNOWN,TRUE,,UNKNOWN,Chrome/118.0 Windows,PHISHING_CAMPAIGN_NOV14,Credentials submitted to fake form on reyts-account-alert.net
2024-11-14 14:57:29,EVT-001654,user_35199,UNKNOWN,LOGIN,91.108.4.200,BOT-834,FALSE,ACCOUNT_NOT_FOUND,UNKNOWN,python-requests/2.28.0,PHISHING_MASS_PROBE,Automated account enumeration from phishing infrastructure
2024-11-14 14:57:42,EVT-001655,user_7642,UNKNOWN,LOGIN,36.165.249.195,UNK-1163,FALSE,CAPTCHA_REQUIRED,RU,sqlmap/1.7,BACKGROUND_BRUTE_FORCE,Background credential attack noise
2024-11-14 14:57:52,EVT-001656,user_6759,Obiora Akindayo,LOGOUT,70.64.142.154,MOB-3290-DD,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 14:57:59,EVT-001657,user_4866,Ruth Imeokparia,TOKEN_REFRESHED,24.155.40.174,MOB-7001-FF,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:58:35,EVT-001658,user_8348,Oluwafunmilayo Alao,LOGIN,142.187.251.58,MOB-7154-BB,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:59:14,EVT-001659,user_3527,Paul Alege,LOGIN,70.2.242.79,MOB-6188-FF,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:59:32,EVT-001660,user_9214,Femi Eze,TOKEN_REFRESHED,24.64.182.113,MOB-8381-BB,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 14:59:39,EVT-001661,user_9331,Ekene Mensah,TOKEN_REFRESHED,129.88.243.197,MOB-6940-EE,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 14:59:47,EVT-001662,user_7337,Oluwakemi Gbadegesin,LOGOUT,24.68.56.11,MOB-7895-FF,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 15:00:01,EVT-001663,user_1977,Sola Akinbiyi,MFA_CHALLENGE,64.177.78.180,MOB-5728-XY,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 15:00:20,EVT-001664,user_3623,UNKNOWN,LOGIN,100.31.45.61,UNK-5098,FALSE,RATE_LIMITED,IN,Medusa/2.2,BACKGROUND_BRUTE_FORCE,Background credential attack noise
2024-11-14 15:00:26,EVT-001665,user_5201,Hope Eshiett,PASSWORD_CHANGE,129.63.13.172,MOB-4505-DD,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 15:01:12,EVT-001666,user_6963,Ikenna Agu,LOGIN,198.212.20.147,MOB-3932-AA,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 15:01:17,EVT-001667,user_8298,Rebecca Eze,PHISHING_LINK_CLICKED,195.123.246.138,MOB-8429-CC,TRUE,,CA,Chrome/117.0 Android,PHISHING_CAMPAIGN_NOV14,User clicked link from secure-reyts-ca.com
2024-11-14 15:01:23,EVT-001668,user_5891,UNKNOWN,LOGIN,36.165.249.195,UNK-4831,FALSE,INVALID_PASSWORD,IN,curl/7.88,BACKGROUND_BRUTE_FORCE,Background credential attack noise
2024-11-14 15:01:24,EVT-001669,user_5961,Biodun Adeyinka,TOKEN_REFRESHED,70.115.254.154,MOB-3525-ZZ,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 15:01:28,EVT-001670,user_9133,Ifeoma Falana,MFA_CHALLENGE,207.33.192.200,MOB-9474-EE,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 15:01:47,EVT-001671,user_7642,Patience Fagunwa,LOGOUT,142.117.192.254,MOB-6095-BB,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 15:01:55,EVT-001672,user_7717,UNKNOWN,LOGIN,102.232.56.231,UNK-9506,FALSE,CAPTCHA_REQUIRED,UNKNOWN,python-requests/2.28.0,BACKGROUND_BRUTE_FORCE,Background credential attack noise
2024-11-14 15:02:21,EVT-001673,user_2761,Chizaram Savage,LOGIN,129.93.142.74,MOB-5333-FF,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 15:02:39,EVT-001674,user_9446,Amara Akinola,LOGIN,64.182.145.77,MOB-6218-CC,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 15:02:43,EVT-001675,user_3116,Chinyere Famurewa,LOGOUT,207.19.102.221,MOB-4770-KL,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 15:02:58,EVT-001676,user_2204,Ikenna Fagunwa,LOGIN,174.96.204.253,MOB-8378-KL,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 15:03:11,EVT-001677,user_9767,Paul Brown,MFA_CHALLENGE,174.202.127.48,MOB-1611-CC,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 15:03:50,EVT-001678,user_3181,Daniel Ishola,LOGIN,24.157.167.43,MOB-3340-BB,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 15:04:38,EVT-001679,user_9099,Onyeka Adewumi,LOGOUT,174.57.46.206,MOB-3417-AA,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 15:05:08,EVT-001680,user_9835,Moses Davis,LOGIN,64.31.64.58,MOB-4295-EE,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 15:05:15,EVT-001681,user_5349,Emeka Olawale,PASSWORD_CHANGE,70.99.231.148,MOB-8119-FF,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 15:05:31,EVT-001682,user_9369,Ikenna Chukwurah,PHISHING_LINK_CLICKED,91.108.4.200,MOB-3258-MN,TRUE,,US,Firefox/119.0 Windows,PHISHING_CAMPAIGN_NOV14,User clicked link from reyts-verify.net
2024-11-14 15:05:38,EVT-001683,user_6585,UNKNOWN,LOGIN,16.183.172.178,UNK-5844,FALSE,CAPTCHA_REQUIRED,CN,curl/7.88,BACKGROUND_BRUTE_FORCE,Background credential attack noise
2024-11-14 15:05:41,EVT-001684,user_9395,Uzoma Olawale,TOKEN_REFRESHED,70.153.154.201,MOB-1430-BB,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 15:06:12,EVT-001685,user_6005,Joseph Johnson,TOKEN_REFRESHED,70.181.25.1,MOB-4836-ZZ,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 15:06:51,EVT-001686,user_9796,UNKNOWN,LOGIN,12.239.53.175,UNK-2325,FALSE,CAPTCHA_REQUIRED,UNKNOWN,sqlmap/1.7,BACKGROUND_BRUTE_FORCE,Background credential attack noise
2024-11-14 15:07:03,EVT-001687,user_3522,Bilkisu Williams,LOGIN,198.107.214.124,MOB-5781-KL,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 15:07:08,EVT-001688,user_4821,Tobi Adeyemi,TOKEN_REFRESHED,129.100.44.21,MOB-1122-AA,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 15:07:19,EVT-001689,user_4902,Ebuka Eweka,MFA_CHALLENGE,174.180.230.96,MOB-1981-CC,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 15:07:26,EVT-001690,user_30687,UNKNOWN,LOGIN,45.33.32.156,BOT-362,FALSE,ACCOUNT_NOT_FOUND,UNKNOWN,python-requests/2.28.0,PHISHING_MASS_PROBE,Automated account enumeration from phishing infrastructure
2024-11-14 15:08:28,EVT-001691,user_6383,UNKNOWN,LOGIN,69.55.18.23,UNK-6729,FALSE,ACCOUNT_NOT_FOUND,IR,Hydra/9.4,BACKGROUND_BRUTE_FORCE,Background credential attack noise
2024-11-14 15:08:36,EVT-001692,user_7121,Ebuka Johnson,LOGOUT,207.20.235.145,MOB-9998-XY,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 15:08:51,EVT-001693,user_5055,Bimpe Nwosu,MFA_CHALLENGE,70.113.222.31,MOB-8368-EE,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 15:08:53,EVT-001694,user_88298,UNKNOWN,LOGIN,194.165.16.11,BOT-900,FALSE,ACCOUNT_NOT_FOUND,UNKNOWN,python-requests/2.28.0,PHISHING_MASS_PROBE,Automated account enumeration from phishing infrastructure
2024-11-14 15:09:04,EVT-001695,user_6523,Deborah Ajibola,SESSION_REFRESH,174.212.110.132,MOB-4164-CC,TRUE,,CA,ReytsApp/1.9 iOS,,
2024-11-14 15:09:17,EVT-001696,user_5554,Zainab Ilori,LOGIN,70.156.163.44,MOB-6977-CC,FALSE,INVALID_PASSWORD,CA,ReytsApp/1.9 iOS,,
2024-11-14 15:09:45,EVT-001697,user_4090,Mercy Adewale,LOGIN,24.82.191.122,MOB-7274-DD,TRUE,,CA,ReytsApp/2.1 iOS,,
2024-11-14 15:09:52,EVT-001698,user_1046,Olu Bamidele,LOGOUT,24.34.4.92,MOB-3129-KL,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 15:10:09,EVT-001699,user_1319,UNKNOWN,LOGIN,100.31.45.61,UNK-2646,FALSE,ACCOUNT_NOT_FOUND,UNKNOWN,Hydra/9.4,BACKGROUND_BRUTE_FORCE,Background credential attack noise
2024-11-14 15:10:28,EVT-001700,user_6759,Obiora Akindayo,SESSION_REFRESH,198.200.241.177,MOB-3290-DD,TRUE,,CA,ReytsApp/2.3 Android,,
2024-11-14 15:10:35,EVT-001701,user_5786,Mercy Nkem,LOGOUT,198.121.123.113,MOB-9042-BB,TRUE,,CA,ReytsApp/2.2 Android,,
2024-11-14 15:10:38,EVT-001702,user_2678,Dele Akindayo,MFA_CHALLENGE,174.199.209.193,MOB-7022-EE,TRUE,,CA,ReytsApp/2.1 iOS,,
